date,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer
2005-07-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,5,12,12,0,16.2,10.445,0.9230769230769231,positive
2005-07-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,4,11,10,1,14.85,9.26,0.75,positive
2005-07-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,3,5,3,0,6.050000000000001,3.0250000000000004,0.75,positive
2005-07-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,3,3,5,0,4.75,2.8875,0.8333333333333334,positive
2005-07-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,2,4,0,3.4,2.72,0.8,positive
2005-07-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,8,8,5,12.55,2.689465,0.21428571428571427,positive
2005-07-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,1,7,2,1,8.05,2.0125,0.25,positive
2005-09-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,8,73,31,12,88.05,27.710205000000002,0.4318181818181818,positive
2005-09-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,2,27,4,1,28.75,12.89629,0.5,positive
2005-09-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,3,9,12,2,13.899999999999999,7.46847,0.6666666666666666,positive
2005-09-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,3,7,7,0,9.45,6.63768,0.875,positive
2005-09-01,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,1,5,2,0,5.7,3.8001899999999997,0.6666666666666666,positive
2005-09-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,1,8,0,3.8,3.37782,0.8888888888888888,positive
2005-09-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,2,3,3,0,4.050000000000001,2.47509,0.75,positive
2005-09-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,3,1,2.4,0.96,0.4,positive
2005-10-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,32,138,144,12,192.6,135.11204,0.8407643312101911,positive
2005-10-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,14,137,62,15,163.95,86.619475,0.6025641025641025,positive
2005-10-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,14,78,29,1,88.5,58.292535,0.9032258064516129,positive
2005-10-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,14,48,42,4,64.1,42.814135,0.8085106382978723,positive
2005-10-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,11,44,38,3,58.35,39.3476,0.8333333333333334,positive
2005-10-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,11,25,23,0,33.05,22.103930000000002,0.9583333333333334,positive
2005-10-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,4,25,10,1,28.85,20.861965,0.75,positive
2005-10-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,12,34,19,4,42.050000000000004,16.76269,0.625,positive
2005-10-01,Anavatan Partisi,economy,Ekonomi,macro_economy,1,14,7,0,16.45,14.393749999999999,0.875,positive
2005-10-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,4,14,15,0,19.25,14.34759,0.9375,positive
2005-10-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,8,15,14,1,20.25,11.83759,0.8125,positive
2005-10-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,7,11,14,0,15.9,10.48099,0.9333333333333333,positive
2005-10-01,Anavatan Partisi,security,Guvenlik,security_conflict,1,11,4,0,12.4,9.920000000000002,0.8,positive
2005-10-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,5,22,6,1,24.45,8.7125,0.625,positive
2005-10-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,5,11,8,0,13.8,8.08357,0.8888888888888888,positive
2005-10-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,6,7,9,0,10.15,5.92517,0.9,positive
2005-10-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,2,4,9,0,7.15,5.83062,0.9,positive
2005-10-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,2,6,5,0,7.75,5.795000000000001,0.8333333333333334,positive
2005-10-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,4,7,7,0,9.45,5.77089,0.875,positive
2005-10-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,1,6,3,0,7.05,5.2875,0.75,positive
2005-10-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,4,8,6,1,10.45,4.745889999999999,0.625,positive
2005-10-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,3,6,4,0,7.4,4.1500900000000005,0.8,positive
2005-10-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,2,6,2,0,6.699999999999999,3.3499999999999996,0.6666666666666666,positive
2005-10-01,Bağımsız,economy,Ekonomi,macro_economy,1,4,1,0,4.35,2.175,0.5,positive
2005-10-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,1,2,0,1.7,1.13339,0.6666666666666666,positive
2005-10-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
2005-10-01,Bağımsız,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive
2005-10-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive
2005-11-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,25,119,123,3,163.1,132.96263000000002,0.9448818897637795,positive
2005-11-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,11,49,40,2,63.7,44.96036,0.8837209302325582,positive
2005-11-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,7,46,15,0,51.25,33.871755,0.9375,positive
2005-11-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,11,59,34,11,74.75,30.304195,0.5,positive
2005-11-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,8,26,26,1,35.45,25.999640000000003,0.8928571428571429,positive
2005-11-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,4,25,10,1,28.85,22.111765,0.75,positive
2005-11-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,10,30,29,6,42.25,21.723105000000004,0.6388888888888888,positive
2005-11-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,5,17,9,0,20.15,13.40438,0.9,positive
2005-11-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,1,16,3,0,17.05,12.787500000000001,0.75,positive
2005-11-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,4,12,11,0,15.85,11.804065,0.9166666666666666,positive
2005-11-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,8,16,13,1,20.9,10.84089,0.8,positive
2005-11-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,5,11,10,0,14.5,9.86277,0.9090909090909091,positive
2005-11-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,3,14,5,0,15.75,9.10858,0.8333333333333334,positive
2005-11-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,4,15,6,1,17.45,8.41269,0.625,positive
2005-11-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,1,9,3,0,10.05,7.5375000000000005,0.75,positive
2005-11-01,Bağımsız,democracy,Demokrasi,democratic_reform,2,9,4,0,10.4,7.2125,0.8,positive
2005-11-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,7,3,0,8.05,6.0375000000000005,0.75,positive
2005-11-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,3,7,7,0,9.45,6.02839,0.875,positive
2005-11-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,11,2,0,11.7,5.85,0.6666666666666666,positive
2005-11-01,Anavatan Partisi,economy,Ekonomi,macro_economy,2,6,6,0,8.1,5.6331750000000005,0.8571428571428571,positive
2005-11-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,2,7,4,0,8.4,5.4624999999999995,0.8,positive
2005-11-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,2,7,2,0,7.699999999999999,3.8499999999999996,0.6666666666666666,positive
2005-11-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,2,5,3,0,6.050000000000001,3.6417900000000003,0.75,positive
2005-11-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,1,3,4,0,4.4,3.5200000000000005,0.8,positive
2005-11-01,Anavatan Partisi,reform,Reform,democratic_reform,4,5,4,0,6.4,3.2,0.8,positive
2005-11-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,2,4,2,0,4.7,2.35,0.6666666666666666,positive
2005-11-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,2,3,2,0,3.7,1.85,0.6666666666666666,positive
2005-11-01,Bağımsız,economy,Ekonomi,macro_economy,1,2,2,0,2.7,1.80009,0.6666666666666666,positive
2005-11-01,Bağımsız,security,Guvenlik,security_conflict,1,2,2,1,3.05,0.7625,0.25,positive
2005-11-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive
2005-11-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
2005-11-01,Anavatan Partisi,security,Guvenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive
2005-11-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2005-11-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive
2005-11-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2005-12-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,181,1064,1107,114,1491.35,1075.9732099999999,0.8126022913256956,positive
2005-12-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,39,400,235,51,500.1,292.986475,0.6411149825783972,positive
2005-12-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,31,253,240,71,361.84999999999997,179.90312,0.5416666666666666,positive
2005-12-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,54,209,176,26,279.7,156.77731,0.7389162561576355,positive
2005-12-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,26,174,77,9,204.1,120.51368,0.7816091954022989,positive
2005-12-01,Anavatan Partisi,economy,Ekonomi,macro_economy,24,192,106,26,238.2,115.80983,0.6015037593984962,positive
2005-12-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,56,143,120,11,188.85,112.62579,0.8257575757575758,positive
2005-12-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,34,203,98,28,247.1,111.29735,0.5511811023622047,positive
2005-12-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,34,158,63,2,180.75,111.14902000000001,0.9242424242424242,positive
2005-12-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,32,117,106,12,158.3,95.007065,0.7899159663865546,positive
2005-12-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,42,119,95,7,154.7,92.77267499999999,0.8543689320388349,positive
2005-12-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,25,112,67,8,138.25,80.25912,0.7763157894736842,positive
2005-12-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,37,91,82,2,120.4,78.64608,0.9411764705882353,positive
2005-12-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,19,61,59,12,85.85,46.566005,0.6527777777777778,positive
2005-12-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,21,46,44,5,63.15,35.42185,0.78,positive
2005-12-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,9,34,39,3,48.7,34.631855,0.8372093023255814,positive
2005-12-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,19,40,41,6,56.45,32.640055000000004,0.7291666666666666,positive
2005-12-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,10,41,24,4,50.8,24.881429999999998,0.6896551724137931,positive
2005-12-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,6,25,22,2,33.4,22.51915,0.8,positive
2005-12-01,Anavatan Partisi,security,Guvenlik,security_conflict,5,43,14,4,49.300000000000004,21.184585000000002,0.5263157894736842,positive
2005-12-01,Bağımsız,economy,Ekonomi,macro_economy,4,34,19,5,42.4,20.671355,0.56,positive
2005-12-01,Anavatan Partisi,reform,Reform,democratic_reform,4,29,11,2,33.55,19.43584,0.6428571428571429,positive
2005-12-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,11,24,24,3,33.449999999999996,18.89152,0.75,positive
2005-12-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,9,32,14,1,37.25,18.6375,0.8125,positive
2005-12-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,10,17,21,0,24.349999999999998,15.42339,0.9545454545454546,positive
2005-12-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,9,23,15,2,28.95,14.953490000000002,0.7222222222222222,positive
2005-12-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,7,14,19,0,20.65,14.24451,0.95,positive
2005-12-01,Anavatan Partisi,interest,Faiz,macro_economy,7,21,13,2,26.25,12.9925,0.6875,positive
2005-12-01,Anavatan Partisi,imf,IMF,macro_economy,7,18,12,1,22.55,11.31286,0.7857142857142857,positive
2005-12-01,Bağımsız,security,Guvenlik,security_conflict,2,15,7,1,17.8,10.42823,0.6666666666666666,positive
2005-12-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,4,22,9,3,26.199999999999996,9.669999999999998,0.46153846153846156,positive
2005-12-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,3,15,8,2,18.5,8.37152,0.5454545454545454,positive
2005-12-01,Bağımsız,constitution,Anayasa,constitutional_conflict,3,14,5,1,16.1,7.01,0.5714285714285714,positive
2005-12-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,1,8,2,0,8.7,5.8002899999999995,0.6666666666666666,positive
2005-12-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,2,8,3,0,9.049999999999999,4.808389999999999,0.75,positive
2005-12-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,4,5,0,5.75,4.791475,0.8333333333333334,positive
2005-12-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,5,6,5,0,7.75,3.875,0.8333333333333334,positive
2005-12-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,7,2,0,7.699999999999999,3.8499999999999996,0.6666666666666666,positive
2005-12-01,Anavatan Partisi,sovereignty,Egemenlik,security_conflict,2,3,3,0,4.050000000000001,2.47509,0.75,positive
2005-12-01,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,1,4,1,0,4.35,2.175,0.5,positive
2005-12-01,Bağımsız,democracy,Demokrasi,democratic_reform,2,2,2,0,2.7,1.35,0.6666666666666666,positive
2005-12-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,2,2,2,0,2.7,1.35,0.6666666666666666,positive
2005-12-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,1,1,2,0,1.7,1.13339,0.6666666666666666,positive
2005-12-01,Doğru Yol Partisi,imf,IMF,macro_economy,1,1,2,0,1.7,1.13339,0.6666666666666666,positive
2005-12-01,Bağımsız,interest,Faiz,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2005-12-01,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
2006-01-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,15,193,76,11,223.45,142.36344,0.7386363636363636,positive
2006-01-01,Anavatan Partisi,economy,Ekonomi,macro_economy,13,160,86,14,195.0,127.567605,0.7128712871287128,positive
2006-01-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,19,105,94,3,138.95,111.02374499999999,0.9285714285714286,positive
2006-01-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,15,68,46,3,85.14999999999999,57.838905,0.86,positive
2006-01-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,9,40,35,4,53.65,33.360955,0.775,positive
2006-01-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,11,35,25,1,44.1,28.7757,0.8888888888888888,positive
2006-01-01,Anavatan Partisi,reform,Reform,democratic_reform,4,22,17,0,27.95,22.87355,0.9444444444444444,positive
2006-01-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,5,27,25,5,37.5,21.34719,0.6451612903225806,positive
2006-01-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,4,37,23,10,48.550000000000004,18.54531,0.38235294117647056,positive
2006-01-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,4,40,8,1,43.15,15.41287,0.7,positive
2006-01-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,3,12,12,1,16.55,10.728639999999999,0.7857142857142857,positive
2006-01-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,4,10,12,0,14.2,10.3242,0.9230769230769231,positive
2006-01-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,5,8,8,0,10.8,6.75027,0.8888888888888888,positive
2006-01-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,2,5,6,0,7.1,5.1331750000000005,0.8571428571428571,positive
2006-01-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,3,5,6,0,7.1,4.87,0.8571428571428571,positive
2006-01-01,Bağımsız,economy,Ekonomi,macro_economy,2,5,5,0,6.75,4.83759,0.8333333333333334,positive
2006-01-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,3,6,6,1,8.45,4.36268,0.625,positive
2006-01-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,7,2,0,7.699999999999999,3.8499999999999996,0.6666666666666666,positive
2006-01-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,1,5,2,0,5.7,3.8001899999999997,0.6666666666666666,positive
2006-01-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,1,3,3,0,4.05,3.0374999999999996,0.75,positive
2006-01-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,2,5,2,0,5.699999999999999,2.8499999999999996,0.6666666666666666,positive
2006-01-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,3,3,4,0,4.4,2.48339,0.8,positive
2006-01-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,1,2,3,0,3.05,2.2874999999999996,0.75,positive
2006-01-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,4,1,0,4.35,2.175,0.5,positive
2006-01-01,Bağımsız,sovereignty,Egemenlik,security_conflict,1,2,2,0,2.7,1.80009,0.6666666666666666,positive
2006-01-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,1,1,3,0,2.05,1.5374999999999999,0.75,positive
2006-01-01,Anavatan Partisi,imf,IMF,macro_economy,1,1,2,0,1.7,1.13339,0.6666666666666666,positive
2006-01-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,1,1,2,0,1.7,1.13339,0.6666666666666666,positive
2006-01-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,2,0,1.7,1.13339,0.6666666666666666,positive
2006-01-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,1,1,0,1.35,0.675,0.5,positive
2006-01-01,Anavatan Partisi,interest,Faiz,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2006-01-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
2006-01-01,Doğru Yol Partisi,imf,IMF,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2006-01-01,Doğru Yol Partisi,reform,Reform,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
2006-02-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,34,86,90,8,120.3,76.24988,0.8282828282828283,positive
2006-02-01,Anavatan Partisi,economy,Ekonomi,macro_economy,11,61,47,2,78.15,57.854365,0.9,positive
2006-02-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,19,71,60,7,94.45,54.557545000000005,0.7794117647058824,positive
2006-02-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,23,73,50,4,91.9,53.377205,0.8363636363636363,positive
2006-02-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,7,51,15,2,56.95,30.39412,0.7222222222222222,positive
2006-02-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,14,46,21,2,54.05,28.55859,0.7916666666666666,positive
2006-02-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,8,37,19,2,44.35,25.46375,0.7727272727272727,positive
2006-02-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,12,29,21,1,36.7,21.6475,0.8695652173913043,positive
2006-02-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,4,20,8,0,22.799999999999997,16.77009,0.8888888888888888,positive
2006-02-01,Anavatan Partisi,security,Guvenlik,security_conflict,8,26,19,6,34.75,13.40368,0.5,positive
2006-02-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,6,15,16,2,21.3,12.85653,0.7368421052631579,positive
